25.5173,6.2608,16.4519,0.0000,64.2961,0.0000
25.8002,6.3536,16.5881,0.0000,64.5940,0.0000
26.0838,6.4185,16.7228,0.0000,64.7395,0.0000
26.3684,6.4555,16.8571,0.0000,64.9146,0.0000
26.6534,6.4646,16.9905,0.0000,65.0001,0.0000
26.9385,6.4457,17.1234,0.0000,65.0418,0.0000
27.2238,6.3989,17.2562,0.0000,65.0622,0.0000
27.5089,6.3242,17.3888,0.0000,65.1276,0.0000
27.7941,6.2216,17.5210,0.0000,65.1595,0.0000
28.0794,6.0910,17.6531,0.0000,65.1751,0.0000
28.3648,5.9326,17.7851,0.0000,65.1827,0.0000
28.6501,5.7461,17.9170,0.0000,65.1864,0.0000
28.9355,5.5318,18.0490,0.0000,65.1882,0.0000
29.2209,5.2896,18.1809,0.0000,65.1891,0.0000
29.5062,5.0194,18.3128,0.0000,65.1895,0.0000
29.7916,4.7213,18.4448,0.0000,65.1897,0.0000
30.0770,4.3953,18.5767,0.0000,65.1898,0.0000
30.3637,4.0413,18.7092,0.0000,64.9072,0.0000
30.6497,4.4134,18.8432,0.0000,63.9631,0.0000
30.9333,4.7575,18.9817,0.0000,63.0374,0.0000
31.2139,5.0738,19.1244,0.0000,61.8101,0.0000
31.4851,5.3621,19.2698,0.0000,58.4489,0.0000
31.7454,5.6225,19.4296,0.0000,55.0369,0.0000
31.9951,5.8549,19.6042,0.0000,52.1625,0.0000
32.2357,6.0594,19.7911,0.0000,49.6798,0.0000
32.4680,6.2361,19.9883,0.0000,48.0113,0.0000
32.6941,6.3847,20.1918,0.0000,46.0662,0.0000
32.9082,6.5055,20.3980,0.0000,42.8918,0.0000
33.0883,6.5983,20.5919,0.0000,33.8370,0.0000
33.2319,6.6632,20.8061,0.0000,18.7095,0.0000
33.3167,6.7002,21.0564,0.0000,9.9321,0.0000
33.3631,6.7093,21.3217,0.0000,5.2270,0.0000
33.3877,6.6904,21.5898,0.0000,2.7508,0.0000
33.4011,6.6437,21.8696,0.0000,352.2993,0.0000
33.3629,6.5689,22.1520,0.0000,344.5929,0.0000
33.2856,6.4663,22.4325,0.0000,338.1733,0.0000
33.1748,6.3358,22.7093,0.0000,332.0993,0.0000
33.0323,6.1773,22.9784,0.0000,325.4576,0.0000
32.8573,5.9909,23.2325,0.0000,320.0490,0.0000
32.6554,5.7765,23.4736,0.0000,314.6915,0.0000
32.4307,5.5343,23.6959,0.0000,310.3001,0.0000
32.1883,5.2641,23.9014,0.0000,306.4731,0.0000
31.9188,4.9660,24.1007,0.0000,301.2064,0.0000
31.6373,4.6400,24.2712,0.0000,297.5658,0.0000
31.3501,4.2860,24.4211,0.0000,294.7690,0.0000
31.0628,4.2791,24.5535,0.0000,291.4226,0.0000
30.7722,4.2910,24.6675,0.0000,288.6819,0.0000
30.5236,4.3186,24.7670,0.0000,286.1631,0.0000
30.3872,4.4387,24.8722,0.0000,284.2838,0.0000
30.2512,4.5869,24.9525,0.0000,282.9261,0.0000
30.0901,4.7439,25.0264,0.0000,281.8737,0.0000
29.8987,4.8960,25.0834,0.0000,281.2746,0.0000
29.6706,5.0372,25.1430,0.0000,280.9944,0.0000
29.4101,5.1546,25.2013,0.0000,281.3330,0.0000
29.1233,5.2387,25.2618,0.0000,282.4383,0.0000
28.8212,5.2820,25.3288,0.0000,283.9100,0.0000
28.5165,5.2916,25.4043,0.0000,285.5630,0.0000
28.3751,5.4127,25.4648,0.0000,287.2143,0.0000
28.2441,5.5719,25.5367,0.0000,288.7266,0.0000
28.0858,5.7413,25.6265,0.0000,290.1626,0.0000
27.8914,5.9058,25.7348,0.0000,291.1602,0.0000
27.6591,6.0511,25.8520,0.0000,291.8423,0.0000
27.3945,6.1678,25.9730,0.0000,292.2991,0.0000
27.1059,6.2474,26.0967,0.0000,292.6913,0.0000
26.8056,6.2846,26.2225,0.0000,292.8791,0.0000
26.5052,6.2921,26.3492,0.0000,292.9690,0.0000
26.2046,6.2936,26.4766,0.0000,293.1015,0.0000
25.9204,6.2939,26.5979,0.0000,293.7931,0.0000
25.7935,6.2940,26.6538,0.0000,288.0357,0.0000
